,Facility ID,Facility Name,Street Name,Suburb/Town,Pcode,Latitude,Longitude,Field/Surface Type,FullAddress,MelwaysVicRoadsRef
317,YARRAR11459,Mt Lilydale Sports Ovals,Quarry,LILYDALE,3140.0,-37.744799,145.360513,Grass," Quarry Road, LILYDALE 3140",38 H1
318,YARRAR11450,Kilsyth Sports Centre,Liverpool,KILSYTH,3137.0,-37.813485,145.319259,Wooden Flooring,"95 Liverpool Road, KILSYTH 3137",51 H8
319,YARRAR11394,Don Road Sports Complex,Don,HEALESVILLE,3777.0,-37.696596,145.567064,," Don Road, HEALESVILLE 3777",
320,YARRAR11424,Belgrave Swimming Pool & Tennis Club,Best,BELGRAVE,3160.0,-37.914008,145.353984,"30m Pool - Outdoor, Toddlers Pool","69 Best Street, BELGRAVE 3160",75 F11
321,YARRAR11448,Kilsyth Centenary Swimming Centre,Hawthory,KILSYTH,3137.0,-37.793184,145.310341,"25m Pool - Outdoor, 50m Pool - Indoor, Program Pool, Recreation / Play Water Space, Toddlers Pool"," Hawthory Road, KILSYTH 3137",51 F2
322,YARRAR11481,Olinda Outdoor Pool,Olinda-Monbulk,OLINDA,3788.0,-37.855481,145.3737,"25m Pool - Outdoor, Toddlers Pool","81 Olinda-Monbulk Road, OLINDA 3788",122 A8
323,YARRIA12704,Beulah & District Community Swimming Pool,Deakin,BEULAH,3395.0,-35.941891,142.416455,25m Pool - Outdoor," Deakin Street, BEULAH 3395",548 H3
324,YARRIA12711,Hopetoun Swimming Pool,Evelyn,HOPETOUN,3396.0,-35.726806,142.366997,," Evelyn Street, HOPETOUN 3396",547 S6
325,YARRIA12718,Minyip Swimming Pool,Foundry,MINYIP,3392.0,-36.460713,142.591973,," Foundry Street, MINYIP 3392",549 T2
326,YARRIA12720,Murtoa Swimming Pool,Breen,MURTOA,3390.0,-36.618942,142.464442,," Breen Street, MURTOA 3390",549 N2
327,YARRIA12730,Tempy Swimming Pool,Church,TEMPY,3489.0,-35.345061,142.426236,," Church Lane, TEMPY 3489",11 H7
328,YARRIA12735,Warracknabeal Memorial Swimming Pool,Scott,WARRACKNABEAL,3393.0,-36.258547,142.396789,"50m Pool - Outdoor, Toddlers Pool"," Scott Street, WARRACKNABEAL 3393",548 D10
329,YARRIA12740,Woomelang Swimming Pool,Brook,WOOMELANG,3485.0,-35.683321,142.669019,," Brook Street, WOOMELANG 3485",547 N6
